aptSeq	apt_name	gu	confidence	osm_id	name	name_key	levels	height_m	dist_m	assign_method
11710-5998	광명아파트	송파구	LOW	1078755040	광명아파트	광명아파트			1.55587566407496	nearest
11710-107	인택스빌	송파구	LOW	1078755041	인텍스빌2차아파트	인텍스빌2차아파트			0.4964735165348228	nearest
11710-118	현대월드빌리지	송파구	LOW	1078755042	현대월드빌리지아파트	현대월드빌리지아파트	11.0	31.0	2.5700991802406787	nearest
11710-117	현대빌라(208-19)	송파구	LOW	1078755049	현대아파트	현대아파트	12.0	32.0	3.407756066479375	nearest
11710-100	옥산크리스탈	송파구	LOW	1078755050	옥산크리스탈아파트	옥산크리스탈아파트			9.723169597417687	nearest
11710-258	서림올림피아드	송파구	LOW	1078755051	서림올림피아드아파트	서림올림피아드아파트			2.2939683727801587	nearest
11710-435	윈저하우스	송파구	LOW	1078755052	윈저하우스아파트	윈저하우스아파트			2.078859333442128	nearest
11710-284	원진아뜨리에	송파구	LOW	1078755054	원진아뜨리에아파트	원진아뜨리에아파트			1.6189401876413538	nearest
11710-5804	신암밀리안아파트	송파구	LOW	1078755055	신암밀리안아파트	신암밀리안아파트			4.939201048954496	nearest
11710-5877	한승	송파구	LOW	1078755056	올림픽공원한승오디브아파트	올림픽공원한승오디브아파트	15.0	52.0	4.377982790014182	nearest
11710-199	매그놀리아(1차)	송파구	HIGH	1078936512	1동	1			1.3637431797553463	boundary
11710-266	매그놀리아(2차)	송파구	HIGH	1078936513	2동	2			0.7980467746658854	boundary
11710-128	우송그린	송파구	LOW	1078936514	우송그린하우스	우송그린하우스			1.9359467977615172	nearest
11710-223	오금아르미안	송파구	LOW	1078936515	오금아르미안아파트	오금아르미안아파트			1.615388729006339	nearest
11710-225	금성리치몬드	송파구	LOW	1078936517	금성리치몬드아파트	금성리치몬드아파트			3.0926495185769864	nearest
11710-6291	송파자연채	송파구	LOW	1079152751	자연채아파트	자연채아파트			2.2126990260053483	nearest
11710-269	다우림	송파구	LOW	1079152752	다우림아파트	다우림아파트	11.0	33.0	2.3244944382433816	nearest
11710-238	블레스	송파구	LOW	1079363375	블래스아파트	블래스아파트			5.664464394565123	nearest
11710-253	동궁리치웰문정(102)	송파구	LOW	1079414782	문정동궁리치웰아파트	문정동궁리치웰아파트			12.14561307795353	nearest
11710-236	아름빌	송파구	LOW	1079414783	아름빌아파트	아름빌아파트			3.338156495414602	nearest
11710-209	주성파크뷰	송파구	LOW	1079414784	주성파크뷰아파트	주성파크뷰아파트			1.2573762216195474	nearest
11710-88	현대2	송파구	LOW	1079414785	문정현대2차아파트	문정현대2차아파트	10.0	26.0	1.5324799474094868	nearest
11710-5955	트윈팰리스(101동)	송파구	HIGH	1079414791	101	101	11.0	34.0	0.9568455266984626	boundary
11710-5956	트윈팰리스(102동)	송파구	HIGH	1079414792	102	102	10.0	31.0	0.444798559866389	boundary
11710-190	그랜빌캐슬	송파구	LOW	1079414793	그린빌캐슬아파트	그린빌캐슬아파트			3.0255988205038564	nearest
11710-360	선경쉐르빌(106-23)	송파구	LOW	1079414802	선경쉐르빌아파트	선경쉐르빌아파트			6.810070214432694	nearest
11710-86	현대(62-5)	송파구	LOW	1079414805	문정현대아파트	문정현대아파트	15.0	41.0	1.4018073278644874	nearest
11710-91	동부브리앙뜨1	송파구	LOW	1079414806	동부주택브리앙뜨아파트	동부주택브리앙뜨아파트	10.0	32.0	1.4115834713494717	nearest
11710-448	로얄	송파구	LOW	1079414807	로얄2차아파트	로얄2차아파트			1.3488116419815133	nearest
11710-268	대영무지개1	송파구	LOW	1079414809	대영무지개아파트	대영무지개아파트			2.818973518388313	nearest
11710-149	삼익1	송파구	LOW	1079414835	마천동삼익아파트	마천동삼익아파트	17.0	47.0	5.007524392347233	nearest
11710-271	보보스빌	송파구	LOW	1079414836	보보스빌아파트	보보스빌아파트			1.1547450720116512	nearest
11710-154	한보1	송파구	LOW	1079414837	한보아파트	한보아파트	9.0	26.0	3.29966716304758	nearest
11710-155	현대그린빌	송파구	LOW	1079414838	현대그린빌아파트	현대그린빌아파트	10.0	28.0	19.244669530642764	nearest
11710-274	동구햇살	송파구	LOW	1079414839	동구햇살아파트	동구햇살아파트			0.7250581683393774	nearest
11710-147	마천대성	송파구	LOW	1079414841	마천대성아파트	마천대성아파트			1.1217804358623733	nearest
11710-156	우방아파트	송파구	MIXED	1079414846	104동	104	6.0	24.0	78.62054762268957	nearest
11710-156	우방아파트	송파구	MIXED	1079414847	101동	101	19.0	59.0	46.46628166993772	boundary
11710-156	우방아파트	송파구	MIXED	1079414848	103동	103	14.0	42.0	69.05968586958757	boundary
11710-156	우방아파트	송파구	MIXED	1079414849	102동	102	19.0	59.0	14.357149312060423	boundary
11710-273	기영	송파구	LOW	1079414850	기영아파트	기영아파트			3.649937019205094	nearest
11710-267	한두리	송파구	LOW	1079414851	한두리아파트	한두리아파트			2.098206310774337	nearest
11710-150	성영	송파구	LOW	1079414852	성영아파트	성영아파트			2.160232763921936	nearest
11710-126	영풍	송파구	LOW	1079414860	영풍아파트	영풍아파트	14.0	41.0	5.646065616213091	nearest
11710-226	명성화인캐슬	송파구	LOW	1079414865	명성화인캐슬아파트	명성화인캐슬아파트			2.6378417944492187	nearest
11710-429	주성파크빌	송파구	LOW	1079682937	주성파크빌아파트	주성파크빌아파트			1.3014183711533174	nearest
11710-76	동궁리치웰(101동)	송파구	HIGH	1079682948	101	101	12.0	35.0	0.6662972598710613	boundary
11710-272	가락현대투웰브(101동)	송파구	LOW	1079682964	가락현대트웰브아파트	가락현대트웰브아파트	11.0	31.0	5.028232693900724	nearest
11710-432	동구햇살	송파구	LOW	1079682965	동구햇살아파트	동구햇살아파트			2.869684018304381	nearest
11710-443	보라뷰2	송파구	LOW	1079682974	보라뷰2차아파트	보라뷰2차아파트			0.8628627304192572	nearest
11710-434	대림미소나눔	송파구	LOW	1079682975	대림미소나눔아파트	대림미소나눔아파트			4.9056697589072895	nearest
11710-277	동궁리치웰(69-3)	송파구	LOW	1079682980	동궁리치웰아파트	동궁리치웰아파트			3.623824184246097	nearest
11710-275	주성아트빌	송파구	LOW	1079682981	주성아파트	주성아파트			2.262043817063258	nearest
11710-82	문정동아	송파구	LOW	1079682982	문정동아아파트	문정동아아파트	9.0	24.0	6.492422358137516	nearest
11710-358	삼형아파트	송파구	LOW	1079682991	삼형아파트	삼형아파트			2.5121945883588257	nearest
11710-85	현대	송파구	LOW	1079682992	현대아파트	현대아파트	10.0	28.0	0.2828162320175258	nearest
11710-52	동부썬빌	송파구	LOW	1079940832	동부썬빌아파트	동부썬빌아파트	17.0	61.0	2.954187512098425	nearest
11710-300	두산위브	송파구	LOW	1079940833	송파가락두산위브센티움아파트	송파가락두산위브센티움아파트	13.0	40.0	1.2460557808363475	nearest
11710-250	한화오벨리스크	송파구	LOW	1079940840	가락한화오벨리스크아파트	가락한화오벨리스크아파트	22.0	77.0	1.7456309118943392	nearest
11710-200	롯데캐슬	송파구	LOW	1079940841	송파롯데캐슬파인힐아파트	송파롯데캐슬파인힐아파트	29.0	83.0	2.1755606060323345	nearest
11710-5828	성원상떼빌	송파구	LOW	1079940842	송파성원상떼빌아파트	송파성원상떼빌아파트	24.0	72.0	38.94547421832748	nearest
11710-60	예일	송파구	LOW	1079940852	예일아파트	예일아파트	9.0	32.0	2.941792652634959	nearest
11710-6427	로즈힐파크(A동)	송파구	LOW	1079940857	로즈힐아파트	로즈힐아파트			8.162832540542503	nearest
11710-251	주성드림펠리스	송파구	LOW	1079940860	주성드림팰리스아파트	주성드림팰리스아파트	10.0	31.0	0.9599490616274584	nearest
11710-201	아키죤II	송파구	HIGH	1079940882	2동	2			0.9702205558829322	boundary
11710-425	아키죤아파트1동	송파구	HIGH	1079940883	1동	1			0.7499788307247631	boundary
11710-428	대련	송파구	LOW	1079940884	대련아파트	대련아파트			1.80672025451104	nearest
11710-302	청솔	송파구	LOW	1079940886	청솔아파트	청솔아파트			3.169221704601032	nearest
11710-293	월드	송파구	LOW	1080225617	석촌역송파한양아파트	석촌역송파한양아파트			259.91111278968964	nearest
11710-279	홍익봄마을	송파구	LOW	1080225634	홍익봄마을아파트	홍익봄마을아파트	12.0	34.0	8.042765210426184	nearest
11710-245	송정	송파구	LOW	1080225635	송정아파트	송정아파트			1.7209996800396696	nearest
11710-37	송파	송파구	LOW	1080225639	송파아파트	송파아파트			6.728876747785297	nearest
11710-182	카나피아Ⅱ	송파구	LOW	1080225640	카니피아아파트	카니피아아파트			0.6072953912788495	nearest
11710-181	쌍용노블래스	송파구	LOW	1080225643	쌍용노블레스아파트	쌍용노블레스아파트			2.6324561649472806	nearest
11710-296	정산파크뷰	송파구	LOW	1080225644	정산파크뷰아파트	정산파크뷰아파트			1.4317696407298954	nearest
11710-74	현대빌라트1	송파구	LOW	1080225645	가락현대빌라트	가락현대빌라트	12.0	37.0	2.0042098481287844	nearest
11710-29	SK	송파구	LOW	1080225646	SK뷰아파트	SK뷰아파트	15.0	41.0	4.240042719900853	nearest
11710-249	동일씨티빌	송파구	LOW	1080225647	동일씨티빌아파트	동일씨티빌아파트			5.148031056347884	nearest
11710-178	씨티빌	송파구	LOW	1080225664	시티빌아파트	시티빌아파트			2.300824975397035	nearest
11710-247	은성	송파구	LOW	1080486990	은성아파트	은성아파트			1.516684124962062	nearest
11710-270	천마그랑밸리	송파구	LOW	1080852335	그랑밸리아파트	그랑밸리아파트			1.9133565717135643	nearest
11710-5958	자이파인빌(101동)	송파구	HIGH	1145006176	101	101	5.0	14.0	3.941045175672068	boundary
11710-6006	자이파인빌(102동)	송파구	HIGH	1145006177	102	102	5.0	14.0	2.670188613010576	boundary
11710-6040	우민늘푸른	송파구	LOW	1145006179	우민늘푸른아파트	우민늘푸른아파트			3.775977581284248	nearest
11710-5660	예그리나(1동)	송파구	HIGH	1145006180	1	1			4.315801398073128	boundary
11710-295	동부화이트빌(2동)	송파구	LOW	1145006181	2	2			58.786292573421846	nearest
11680-5115	LH수서1단지아파트	강남구	HIGH	1257095209	lh수서1단지	LH수서1단지			7.81462422964686	boundary
11680-5115	LH수서1단지아파트	강남구	HIGH	1257095210	lh수서1단지	LH수서1단지			57.29414714931504	boundary
11680-5115	LH수서1단지아파트	강남구	HIGH	1257095211	lh수서1단지	LH수서1단지			71.51430165328817	boundary
11680-5115	LH수서1단지아파트	강남구	HIGH	1257095212	lh수서1단지	LH수서1단지			124.24240714634378	boundary
11680-5115	LH수서1단지아파트	강남구	HIGH	1257095214	lh수서1단지	LH수서1단지			175.49059106935755	boundary
11680-5115	LH수서1단지아파트	강남구	HIGH	1257095215	lh수서1단지	LH수서1단지			176.75842138650995	boundary
11710-84	크로바맨션	송파구	LOW	1266001026	크로바아파트	크로바아파트	6.0	16.799999999999997	1.675487762093477	nearest
11710-264	노블하우스1	송파구	LOW	1321739820	117	117	12.0	33.599999999999994	140.15418282891272	nearest
11680-5083	대치더클래스	강남구	LOW	1412491407	대치더클래스 아파트	대치더클래스아파트			5.880256022216133	nearest
11710-5589	롯데캐슬골드	송파구	LOW	1417968061	잠실롯데캐슬골드	잠실롯데캐슬골드	37.0	148.0	6.919928840355443	nearest
11500-94	웰라이빌	강서구	LOW	32458023	웰라이빌 아파트	웰라이빌아파트	15.0	44.0	3.620103525467645	nearest
11500-124	지석	강서구	LOW	248426665	지석아파트	지석아파트	9.0	31.0	3.5106168616538547	nearest
11500-6746	한양아이클래스	강서구	LOW	253136991	한양 아이클래스 주상복합	한양아이클래스주상복합	12.0	35.0	5.360727320898313	nearest
11500-7954	메종드로제	강서구	LOW	253471518	한강골든빌라	한강골든빌라	13.0	35.0	5.121047871043428	nearest
11500-80	삼도	강서구	HIGH	253471520	B동	B			3.162984911524192	boundary
11500-80	삼도	강서구	HIGH	253471521	A동	A			42.57953693910186	boundary
11500-332	유림노르웨이숲(919-1)	강서구	LOW	254299172	유림노르웨이숲 아파트	유림노르웨이숲아파트	13.0	35.0	5.036289894935402	nearest
11500-106	해태드림타운	강서구	LOW	254448966	해태드림타운	해태드림타운	12.0	42.0	4.975570651426258	nearest
11500-289	제일에비앙	강서구	LOW	254449266	제일에이비앙 아파트	일에이비앙아파트			1.593305695813628	nearest
11500-96	일성스카이빌	강서구	LOW	254449270	일성스카이빌 아파트	일성스카이빌아파트			2.8084327735731773	nearest
11500-137	한백e	강서구	LOW	254449282	한백e 아파트	한백E아파트			1.0617756766502502	nearest
11500-81	삼백	강서구	LOW	254449283	삼백훼미리타운 아파트	삼백훼미리타운아파트			1.7917237099563472	nearest
11500-6825	프라임하우스(916-5)	강서구	LOW	255177971	천우아파트	천우아파트			14.10205229165446	nearest
11500-5441	우공팰리스	강서구	LOW	255177973	우공팰리스 아파트	우공팰리스아파트			3.443951173598744	nearest
11500-333	효성A(923-17)	강서구	LOW	255178211	효성아파트	효성아파트			8.068798960970666	nearest
11500-278	강서뉴	강서구	LOW	255179591	강서뉴 아파트	강서뉴아파트			1.7904606686927032	nearest
11500-1575	송민	강서구	LOW	255179594	송민 아파트	송민아파트			1.379697390762616	nearest
11500-7611	에스타워	강서구	LOW	255179598	인터시티 오피스텔	인터시티오피스텔	9.0	26.0	57.53744650813074	nearest
11500-280	크로스캐슬	강서구	LOW	255179600	크로스캐슬 아파트	크로스캐슬아파트	13.0	41.0	2.428339028810422	nearest
11500-6029	다담센트빌	강서구	LOW	255179623	센트빌 아파트	센트빌아파트			4.190122281006612	nearest
11500-279	태영	강서구	LOW	255179633	화곡태영 아파트	화곡태영아파트			2.130577612279745	nearest
11500-129	계명아파트다동	강서구	LOW	255179638	계명 아파트	계명아파트			2.949212932200779	nearest
11500-5838	성광(343-38)	강서구	LOW	255179668	성광1차 아파트	성광1차아파트			2.5799235150438813	nearest
11500-473	태영그린(917-16)	강서구	LOW	255179678	태영그린 아파트	태영그린아파트			2.0055655277231423	nearest
11500-5429	창대	강서구	LOW	255179680	창대 주상복합	창대주상복합	9.0	29.0	3.932388287830683	nearest
11500-6501	아녜스타워4	강서구	LOW	255179693	신진하이텔 아파트	신진하이텔아파트	10.0	29.0	31.423204292431336	nearest
11500-6464	로얄홈타운(102동)	강서구	LOW	255884946	신목동샤르망 오피스텔	신목동샤르망오피스텔	9.0	32.0	153.92054724505206	nearest
11500-6421	승윤노블리안	강서구	LOW	257288942	승윤노빌리안 아파트	승윤노빌리안아파트			4.385157940742237	nearest
11500-4789	태청	강서구	LOW	263497818	411	411	15.0	42.0	153.2507685699181	nearest
11500-7716	방화메이빌	강서구	LOW	263497896	101	101	14.0	39.2	51.35321514352209	nearest
11500-195	방화4단지	강서구	LOW	264599346	하이포트	하이포트	12.0	43.0	93.15327859961025	nearest
11500-233	방화동동부센트레빌(875번지)	강서구	LOW	264599444	303	303	15.0	41.0	104.9003157285889	nearest
11500-5080	방화6단지	강서구	LOW	264599454	501	501	13.0	36.4	65.34243023512963	nearest
11500-197	방화5	강서구	LOW	264599456	601	601	13.0	36.4	176.62811177277464	nearest
11500-105	태영방송인	강서구	LOW	295788506	태영방송인아파트101동	태영방송인아파트101	10.0	29.0	61.37343678770072	nearest
11500-105	태영방송인	강서구	LOW	296408855	태영방송인아파트103동	태영방송인아파트103	16.0	43.0	35.40605868625837	nearest
11500-105	태영방송인	강서구	LOW	296408856	태영방송인아파트102동	태영방송인아파트102	16.0	43.0	30.69807017967965	nearest
11500-76	대림e편한세상	강서구	LOW	313985687	화곡대림아파트 3동	화곡대림아파트3	15.0	45.0	72.91156057582491	nearest
11500-76	대림e편한세상	강서구	LOW	313985689	화곡대림아파트 1동	화곡대림아파트1	15.0	45.0	54.3401555673205	nearest
