aptSeq	floor_band	river_view	park_view	mountain_view	open_span_max
11740-3850	MID	False	True		70.0
11740-3850	HIGH	False	True		130.0
11740-4798	LOW	True	True	True	85.0
11740-4798	MID	True	True	True	110.0
11740-4798	HIGH	True	True		215.0
11740-4802	LOW	False	True	True	70.0
11740-4802	MID	False	True	True	95.0
11740-4802	HIGH	False	True	True	155.0
11740-4953	LOW	False	True	False	10.0
11740-4953	MID	False	True	True	60.0
11740-4953	HIGH	False	True	True	110.0
11740-5237	LOW	False	False	False	100.0
11740-5237	MID	False	True	False	132.5
11740-5237	HIGH	False	True	False	192.5
11740-4743	LOW	True	True		72.5
11740-4743	MID	True	True		72.5
11740-4743	HIGH	True	True		140.0
11740-4797	LOW	True	True		115.0
11740-4797	MID	True	True		127.5
11740-4797	HIGH	True	True		342.5
11740-4804	LOW	True	True		15.0
11740-4804	MID	True	True		42.5
11740-4804	HIGH	True	True		140.0
11740-4735	LOW	True	True	False	47.5
11740-4735	MID	True	True	True	105.0
11740-4735	HIGH	True	True	False	210.0
11740-30	LOW	False	True	True	315.0
11740-30	MID	False	True	True	320.0
11740-30	HIGH	False	True	True	330.0
11740-5220	LOW	True	True		30.0
11740-5220	MID	True	True		35.0
11740-5220	HIGH	True	True		150.0
11740-3008	LOW	False	True	False	25.0
11740-3008	MID	False	True	False	35.0
11740-3008	HIGH	False	True	False	135.0
11740-3005	LOW	True	True		85.0
11740-3005	MID	True	True		95.0
11740-3005	HIGH	True	True	True	145.0
11740-4810	LOW	False	True	False	160.0
11740-4810	MID	False	True	False	177.5
11740-4810	HIGH	False	True	False	342.5
11380-8515	LOW	False	True	True	92.5
11380-8515	MID	False	True	True	112.5
11380-8515	HIGH	False	True	True	242.5
11380-8025	LOW	False	True	True	130.0
11380-8025	MID	False	True	True	167.5
11380-8025	HIGH	False	True	True	265.0
11380-8027	LOW	False	True	True	110.0
11380-8027	MID	False	True	True	200.0
11380-8027	HIGH	False	True	True	325.0
11380-8024	LOW	False	True	True	185.0
11380-8024	MID	False	True	True	305.0
11380-8024	HIGH	False	True	True	320.0
11380-8022	LOW	False	True	True	170.0
11380-8022	MID	False	True	True	170.0
11380-8022	HIGH	False	True	True	360.0
11380-8018	LOW	False	True	True	167.5
11380-8018	MID	False	True	True	210.0
11380-8018	HIGH	False	True	True	332.5
11380-8021	LOW	False	True	True	122.5
11380-8021	MID	False	True	True	175.0
11380-8021	HIGH	False	True	True	255.0
11380-8020	LOW	False	True	True	225.0
11380-8020	MID	False	True	True	225.0
11380-8020	HIGH	False	True	True	350.0
11380-8019	LOW	False	True	True	340.0
11380-8019	MID	False	True	True	360.0
11380-8019	HIGH	False	True	True	360.0
11380-8506	LOW	False	True	True	125.0
11380-8506	MID	False	True	True	130.0
11380-8506	HIGH	False	True	True	180.0
11380-8723	LOW	False	True	True	130.0
11380-8723	MID	False	True	True	150.0
11380-8723	HIGH	False	True	True	280.0
11380-9129	LOW	False	True	True	120.0
11380-9129	MID	False	True	True	155.0
11380-9129	HIGH	False	True	True	315.0
11380-8622	LOW	False	True	True	90.0
11380-8622	MID	False	True	True	115.0
11380-8622	HIGH	False	True	True	307.5
11380-8728	LOW	False	True	True	75.0
11380-8728	MID	False	True	True	85.0
11380-8728	HIGH	False	True	True	157.5
11380-8392	LOW	False	True	True	75.0
11380-8392	MID	False	True	True	90.0
11380-8392	HIGH	False	True	True	135.0
11740-5234	LOW	True	True		10.0
11740-5234	MID	True	True		10.0
11740-5234	HIGH	True	True		30.0
11740-2849	LOW	True	True		105.0
11740-2849	MID	True	True		145.0
11740-2849	HIGH	True	True		260.0
11740-2850	LOW	True	True		45.0
11740-2850	MID	True	True		70.0
11740-2850	HIGH	True	True		100.0
11380-8026	LOW	False	True	True	147.5
11380-8026	MID	False	True	True	212.5
11380-8026	HIGH	False	True	True	257.5
11380-28	LOW	False	True	True	200.0
11380-28	MID	False	True	True	280.0
11380-28	HIGH	False	True	True	285.0
11380-10798	LOW	False	False	True	50.0
11380-10798	MID	False	False	True	95.0
11380-10798	HIGH	False	True	True	140.0
11380-10527	LOW	False	True	True	50.0
11380-10527	MID	False	True	True	75.0
11380-10527	HIGH	False	True	True	170.0
11380-10714	LOW	False	True	True	85.0
11380-10714	MID	False	True	True	160.0
11380-10714	HIGH	False	True	True	175.0
11380-8028	LOW	False	True	True	117.5
11380-8028	MID	False	True	True	147.5
11380-8028	HIGH	False	True	True	360.0
11380-8029	LOW	False	True	True	190.0
11380-8029	MID	False	True	True	302.5
11380-8029	HIGH	False	True	True	332.5
11380-8619	LOW	False	True	True	67.5
11380-8619	MID	False	True	True	122.5
11380-8619	HIGH	False	True	True	300.0
11380-8391	LOW	False	True	True	110.0
11380-8391	MID	False	True	True	122.5
11380-8391	HIGH	False	True	True	212.5
11380-8393	LOW	False	True	True	155.0
11380-8393	MID	False	True	True	247.5
11380-8393	HIGH	False	True	True	285.0
11380-8504	LOW	False	True	True	55.0
11380-8504	MID	False	True	True	60.0
11380-8504	HIGH	False	True	True	85.0
11380-8507	LOW	False	True	True	50.0
11380-8507	MID	False	True	True	105.0
11380-8507	HIGH	False	True	True	245.0
11380-8505	LOW	False	True	True	195.0
11380-8505	MID	False	True	True	350.0
11380-8505	HIGH	False	True	True	360.0
11380-8489	LOW	False	True	True	92.5
11380-8489	MID	False	True	True	132.5
11380-8489	HIGH	False	True	True	285.0
11380-8508	LOW	False	True	True	145.0
11380-8508	MID	False	True	True	145.0
11380-8508	HIGH	False	True	True	205.0
11380-9431	LOW	False	True	True	290.0
11380-9431	MID	False	True	True	330.0
11380-9431	HIGH	False	True	True	330.0
11380-7808	LOW	False	False	True	240.0
11380-7808	MID	False	True	True	312.5
11380-7808	HIGH	False	True	True	335.0
11380-138	LOW	False	False	True	265.0
11380-138	MID	False	False	True	265.0
11380-138	HIGH	False	False	True	300.0
11380-10938	LOW	False	True	True	140.0
11380-10938	MID	False	True	True	220.0
11380-10938	HIGH	False	True	True	360.0
11380-8556	LOW	False	True	True	140.0
11380-8556	MID	False	True	True	175.0
11380-8556	HIGH	False	True	True	290.0
11380-36	LOW	False	True	True	245.0
11380-36	MID	False	True	True	305.0
11380-36	HIGH	False	True	True	350.0
11380-123	LOW	False	True	True	170.0
11380-123	MID	False	True	True	300.0
11380-123	HIGH	False	True	True	325.0
11380-257	LOW	False	True	True	285.0
11380-257	MID	False	True	True	285.0
11380-257	HIGH	False	True	True	330.0
11380-23	LOW	False	True	True	360.0
11380-23	MID	False	True	True	360.0
11380-23	HIGH	False	True	True	360.0
11380-10853	LOW	False	True	True	345.0
11380-10853	MID	False	True	True	360.0
11380-10853	HIGH	False	True	True	360.0
11380-8596	LOW	False	True	True	140.0
11380-8596	MID	False	True	True	155.0
11380-8596	HIGH	False	True	True	210.0
11380-8599	LOW	False	True	True	125.0
11380-8599	MID	False	True	True	130.0
11380-8599	HIGH	False	True	True	210.0
11380-8597	LOW	False	True	True	115.0
11380-8597	MID	False	True	True	130.0
11380-8597	HIGH	False	True	True	330.0
11380-8598	LOW	False	True	True	165.0
11380-8598	MID	False	True	True	245.0
11380-8598	HIGH	False	True	True	285.0
11380-8666	LOW	False	True	True	60.0
11380-8666	MID	False	True	True	75.0
11380-8666	HIGH	False	True	True	160.0
11380-8172	LOW	False	False	True	105.0
11380-8172	MID	False	True	True	130.0
11380-8172	HIGH	False	True	True	335.0
11380-8171	LOW	False	True	True	140.0
11380-8171	MID	False	True	True	140.0
11380-8171	HIGH	False	True	True	270.0
11380-8503	LOW	False	True	True	100.0
11380-8503	MID	False	True	True	120.0
11380-8503	HIGH	False	True	True	190.0
11380-8668	LOW	False	True	True	97.5
11380-8668	MID	False	True	True	115.0
11380-8668	HIGH	False	True	True	210.0
11380-8667	LOW	False	True	True	87.5
11380-8667	MID	False	True	True	97.5
11380-8667	HIGH	False	True	True	320.0
11380-8670	LOW	False	True	True	115.0
11380-8670	MID	False	True	True	185.0
11380-8670	HIGH	False	True	True	320.0
11380-9862	LOW	False	True	True	145.0
11380-9862	MID	False	True	True	145.0
11380-9862	HIGH	False	True	True	300.0
11380-11613	LOW	False	True	True	240.0
11380-11613	MID	False	True	True	255.0
11380-11613	HIGH	False	True	True	305.0
11380-13397	LOW	False	True	True	105.0
11380-13397	MID	False	True	True	135.0
11380-13397	HIGH	False	True	True	190.0
11380-11186	LOW	False	True	True	85.0
11380-11186	MID	False	True	True	85.0
11380-11186	HIGH	False	True	True	200.0
11380-10114	LOW	False	True	True	150.0
11380-10114	MID	False	True	True	250.0
11380-10114	HIGH	False	True	True	250.0
11380-9413	LOW	False	True	True	140.0
11380-9413	MID	False	True	True	140.0
11380-9413	HIGH	False	True	True	145.0
11380-12	LOW	False	True	True	50.0
11380-12	MID	False	True	True	50.0
11380-12	HIGH	False	True	True	160.0
11380-11209	LOW	False	True	False	20.0
11380-11209	MID	False	True	False	20.0
11380-11209	HIGH	False	True	False	50.0
11380-11215	LOW	False	False	True	40.0
11380-11215	MID	False	False	True	40.0
11380-11215	HIGH	False	False	True	40.0
11380-10230	LOW	False	False	True	150.0
11380-10230	MID	False	False	True	150.0
11380-10230	HIGH	False	True	True	160.0
11380-22	LOW	False	True	True	130.0
11380-22	MID	False	True	True	130.0
11380-22	HIGH	False	True	True	130.0
11380-14	LOW	False	False	True	345.0
11380-14	MID	False	False	True	360.0
11380-14	HIGH	False	False	True	360.0
11380-13	LOW	False	True	True	235.0
11380-13	MID	False	True	True	360.0
11380-13	HIGH	False	True	True	360.0
11350-145	LOW	False	False	False	85.0
11350-145	MID	False	False	False	85.0
11350-145	HIGH	False	False	False	90.0
11320-82	LOW	False	True	True	245.0
11320-82	MID	False	True	True	245.0
11320-82	HIGH	False	True	True	325.0
11305-59	LOW	False	True	True	335.0
11305-59	MID	False	True	True	350.0
11305-59	HIGH	False	True	True	360.0
11740-2852	LOW	True	True		30.0
11740-2852	MID	True	True	True	40.0
11740-2852	HIGH	True	True		130.0
11740-2877	LOW	False	False		40.0
11740-2877	MID	True	True	True	50.0
11740-2877	HIGH	True	True		195.0
11740-2851	LOW	True	True		12.5
11740-2851	MID	True	True		50.0
11740-2851	HIGH	True	True		167.5
11350-41	LOW	False	True	True	50.0
11350-41	MID	False	True	True	80.0
11350-41	HIGH	False	True	True	335.0
11320-86	LOW	False	True	True	50.0
11320-86	MID	False	True	True	85.0
11320-86	HIGH	False	True	True	340.0
11320-150	LOW	False	True	True	100.0
11320-150	MID	False	True	True	100.0
11320-150	HIGH	False	True	True	130.0
11320-115	LOW	False	True	True	160.0
11320-115	MID	False	True	True	160.0
11320-115	HIGH	False	True	True	305.0
11740-2854	LOW	True	True	True	80.0
11740-2854	MID	True	True	True	95.0
11740-2854	HIGH	True	True	True	220.0
11740-2855	LOW	False	True	False	10.0
11740-2855	MID	False	True	False	27.5
11740-2855	HIGH	False	True	False	115.0
11380-11612	LOW	False	True	True	320.0
11380-11612	MID	False	True	True	335.0
11380-11612	HIGH	False	True	True	360.0
11740-2853	LOW	True	True		77.5
11740-2853	MID	True	True		137.5
11740-2853	HIGH	True	True	True	315.0
11320-100	LOW	False	True	True	110.0
11320-100	MID	False	True	True	120.0
11320-100	HIGH	False	True	True	360.0
11350-23	LOW	False	True	True	160.0
11350-23	MID	False	True	True	160.0
11350-23	HIGH	False	True	True	342.5
11350-64	LOW	False	True	True	85.0
11350-64	MID	False	True	True	185.0
11350-64	HIGH	False	True	True	290.0
11350-63	LOW	False	True	True	177.5
11350-63	MID	False	True	True	237.5
11350-63	HIGH	False	True	True	350.0
11350-28	LOW	False	False	True	55.0
11350-28	MID	False	False	True	90.0
11350-28	HIGH	False	True	True	250.0
11320-27	LOW	False	False	True	10.0
11320-27	MID	False	False	True	27.5
11320-27	HIGH	False	True	True	335.0
11320-12	LOW	False	False	True	20.0
11320-12	MID	False	False	True	60.0
11320-12	HIGH	False	True	True	315.0
11320-47	LOW	False	True	True	22.5
11320-47	MID	False	True	True	35.0
11320-47	HIGH	False	True	True	250.0
11350-12	LOW	False	False	True	55.0
11350-12	MID	False	False	True	55.0
11350-12	HIGH	False	False	True	75.0
11305-3754	LOW	False	True	True	235.0
11305-3754	MID	False	True	True	235.0
11305-3754	HIGH	False	True	True	235.0
11350-43	LOW	False	False	True	20.0
11350-43	MID	False	True	True	55.0
11350-43	HIGH	False	True	True	180.0
11350-32	LOW	False	True	True	50.0
11350-32	MID	False	True	True	110.0
11350-32	HIGH	False	True	True	335.0
11350-205	LOW	False	True		50.0
11350-205	MID	False	True	True	85.0
11350-205	HIGH	False	True	True	345.0
11320-28	LOW	False	False	True	12.5
11320-28	MID	False	False	True	25.0
11320-28	HIGH	False	True	True	245.0
11320-15	LOW	False	True	True	20.0
11320-15	MID	False	True	True	30.0
11320-15	HIGH	False	True	True	100.0
11320-21	LOW	False	False	True	10.0
11320-21	MID	False	False	True	25.0
11320-21	HIGH	False	False	True	340.0
11320-90	LOW	False	False	True	15.0
11320-90	MID	False	False	True	45.0
11320-90	HIGH	False	False	True	350.0
11320-19	LOW	False	True	True	40.0
11320-19	MID	False	True	True	45.0
11320-19	HIGH	False	True	True	220.0
11320-25	LOW	False	True	True	82.5
11320-25	MID	False	True	True	120.0
11320-25	HIGH	False	True	True	360.0
11320-46	LOW	False	True	True	120.0
11320-46	MID	False	True	True	160.0
11320-46	HIGH	False	True	True	360.0
11320-24	LOW	False	False	True	20.0
11320-24	MID	False	False	True	60.0
11320-24	HIGH	False	False	True	335.0
11320-26	LOW	False	False	True	65.0
11320-26	MID	False	True	True	190.0
11320-26	HIGH	False	True	True	315.0
11320-45	LOW	False	False	True	30.0
11320-45	MID	False	False	True	67.5
11320-45	HIGH	False	True	True	122.5
11320-290	LOW	False	False	True	125.0
11320-290	MID	False	False	True	125.0
11320-290	HIGH	False	False	True	140.0
11305-9	LOW	False	True	True	115.0
11305-9	MID	False	True	True	115.0
11305-9	HIGH	False	True	True	315.0
11320-95	LOW	False	False	True	20.0
11320-95	MID	False	False	True	42.5
11320-95	HIGH	False	True	True	352.5
11320-11	LOW	False	True	True	47.5
11320-11	MID	False	True	True	50.0
11320-11	HIGH	False	True	True	257.5
11320-37	LOW	False	False	True	70.0
11320-37	MID	False	False	True	152.5
11320-37	HIGH	False	False	True	162.5
11350-55	LOW	False	False	True	75.0
11350-55	MID	False	False	True	100.0
11350-55	HIGH	False	False	True	120.0
11350-240	LOW	False	False	True	55.0
11350-240	MID	False	False	True	65.0
11350-240	HIGH	False	False	True	65.0
11350-49	LOW	False	True	True	90.0
11350-49	MID	False	True	True	130.0
11350-49	HIGH	False	True	True	325.0
11320-93	LOW	False	True	True	82.5
11320-93	MID	False	True	True	160.0
11320-93	HIGH	False	True	True	255.0
11320-99	LOW	False	True	True	115.0
11320-99	MID	False	True	True	130.0
11320-99	HIGH	False	True	True	360.0
11320-42	LOW	False	True	True	17.5
11320-42	MID	False	True	True	57.5
11320-42	HIGH	False	True	True	360.0
11320-7	LOW	False	False	True	97.5
11320-7	MID	False	False	True	97.5
11320-7	HIGH	False	False	True	167.5
11350-206	LOW	False	True	True	37.5
11350-206	MID	False	True	True	105.0
11350-206	HIGH	False	True	True	240.0
11350-29	LOW	False	True	True	47.5
11350-29	MID	False	True	True	102.5
11350-29	HIGH	False	True	True	192.5
11350-203	LOW	False	True		47.5
11350-203	MID	False	True	True	77.5
11350-203	HIGH	False	True	True	125.0
11350-19	LOW	False	True	True	95.0
11350-19	MID	False	True	True	95.0
11350-19	HIGH	False	True	True	235.0
11350-31	LOW	False	True	True	62.5
11350-31	MID	False	True	True	125.0
11350-31	HIGH	False	True	True	360.0
11350-207	LOW	False	True	True	45.0
11350-207	MID	False	True	True	45.0
11350-207	HIGH	False	True	True	345.0
11350-37	LOW	False	True	True	30.0
11350-37	MID	False	True	True	60.0
11350-37	HIGH	False	True	True	110.0
11350-36	LOW	False	True	True	115.0
11350-36	MID	False	True	True	115.0
11350-36	HIGH	False	True	True	350.0
11350-252	LOW	False	False	True	40.0
11350-252	MID	False	False	True	85.0
11350-252	HIGH	False	False	True	360.0
11320-98	LOW	False	True	True	97.5
11320-98	MID	False	True	True	125.0
11320-98	HIGH	False	True	True	347.5
11320-68	LOW	False	True	True	125.0
11320-68	MID	False	True	True	210.0
11320-68	HIGH	False	True	True	257.5
11350-35	LOW	False	True	True	42.5
11350-35	MID	False	True	True	85.0
11350-35	HIGH	False	True	True	360.0
11350-204	LOW	False	True	True	15.0
11350-204	MID	False	True	True	45.0
11350-204	HIGH	False	True	True	125.0
11350-34	LOW	False	True	True	57.5
11350-34	MID	False	True	True	77.5
11350-34	HIGH	False	True	True	222.5
11320-41	LOW	False	True	True	110.0
11320-41	MID	False	True	True	132.5
11320-41	HIGH	False	True	True	250.0
11320-2343	LOW	False	True	True	190.0
11320-2343	MID	False	True	True	242.5
11320-2343	HIGH	False	True	True	317.5
11320-289	LOW	False	True	True	310.0
11320-289	MID	False	True	True	310.0
11320-289	HIGH	False	True	True	315.0
11350-30	LOW	False	True	True	30.0
11350-30	MID	False	True	True	67.5
11350-30	HIGH	False	True	True	190.0
11350-27	LOW	False	True	True	70.0
11350-27	MID	False	True	True	145.0
11350-27	HIGH	False	True	True	360.0
11350-201	LOW	False	True		65.0
11350-201	MID	False	True	True	65.0
11350-201	HIGH	False	True	True	360.0
11320-91	LOW	False	True	True	45.0
11320-91	MID	False	True	True	45.0
11320-91	HIGH	False	True	True	330.0
11350-80	LOW	False	True	True	55.0
11350-80	MID	False	True	True	100.0
11350-80	HIGH	False	True	True	267.5
11350-22	LOW	False	True	True	122.5
11350-22	MID	False	True	True	227.5
11350-22	HIGH	False	True	True	345.0
11320-88	LOW	False	True	True	140.0
11320-88	MID	False	True	True	160.0
11320-88	HIGH	False	True	True	315.0
11350-246	LOW	False	False	True	97.5
11350-246	MID	False	False	True	135.0
11350-246	HIGH	False	False	True	135.0
11350-213	LOW	False	False	True	120.0
11350-213	MID	False	False	True	320.0
11350-213	HIGH	False	True	True	360.0
11350-1	LOW	False	False	True	92.5
11350-1	MID	False	False	True	105.0
11350-1	HIGH	False	False	True	260.0
11350-245	LOW	False	True	True	85.0
11350-245	MID	False	True	True	305.0
11350-245	HIGH	False	True	True	345.0
11350-244	LOW	False	False	True	85.0
11350-244	MID	False	False	True	170.0
11350-244	HIGH	False	False	True	272.5
11320-52	LOW	False	True	True	75.0
11320-52	MID	False	True	True	165.0
11320-52	HIGH	False	True	True	192.5
11350-18	LOW	False	False	True	115.0
11350-18	MID	False	False	True	160.0
11350-18	HIGH	False	True	True	315.0
11350-56	LOW	False	False		65.0
11350-56	MID	False	False	True	180.0
11350-56	HIGH	False	True	True	360.0
11350-53	LOW	False	False	True	60.0
11350-53	MID	False	False	True	82.5
11350-53	HIGH	False	True	True	360.0
11350-44	LOW	False	False		50.0
11350-44	MID	False	False		65.0
11350-44	HIGH	False	False	True	360.0
11350-51	LOW	False	False	True	77.5
11350-51	MID	False	False	True	87.5
11350-51	HIGH	False	True	True	297.5
11350-52	LOW	False	True	True	60.0
11350-52	MID	False	True	True	145.0
11350-52	HIGH	False	True	True	330.0
11350-54	LOW	False	False	True	55.0
11350-54	MID	False	False	True	305.0
11350-54	HIGH	False	False	True	360.0
11305-35	LOW	False	True	True	97.5
11305-35	MID	False	True	True	127.5
11305-35	HIGH	False	True	True	350.0
11320-34	LOW	False	True	True	190.0
11320-34	MID	False	True	True	245.0
11320-34	HIGH	False	True	True	260.0
11320-94	LOW	False	True	True	145.0
11320-94	MID	False	True	True	210.0
11320-94	HIGH	False	True	True	220.0
11305-51	LOW	False	False	True	95.0
11305-51	MID	False	False	True	95.0
11305-51	HIGH	False	False	True	100.0
11305-50	LOW	False	False		155.0
11305-50	MID	False	False		160.0
11305-50	HIGH	False	False		175.0
11305-4179	LOW	False	True	True	255.0
11305-4179	MID	False	True	True	255.0
11305-4179	HIGH	False	True	True	255.0
11350-1734	LOW	False	True	False	55.0
11350-1734	MID	False	True	False	105.0
11350-1734	HIGH	False	True	False	300.0
11320-85	LOW	False	False	True	40.0
11320-85	MID	False	False	True	40.0
11320-85	HIGH	False	True	True	255.0
11320-77	LOW	False	False	True	47.5
11320-77	MID	False	False	True	57.5
11320-77	HIGH	False	False	True	230.0
11320-139	LOW	False	False		70.0
11320-139	MID	False	False	True	70.0
11320-139	HIGH	False	True	True	70.0
11320-4	LOW	False	False	True	10.0
